11710,46800.000000,2.032555,-0.000383,2.032554,-0.000388,0.000001,0.000005,0.000005
11710,47160.000000,2.032555,-0.000378,2.032554,-0.000388,0.000001,0.000010,0.000010
11710,47520.000000,2.032556,-0.000373,2.032554,-0.000388,0.000002,0.000015,0.000015
11710,47880.000000,2.032556,-0.000367,2.032554,-0.000388,0.000002,0.000021,0.000021
11710,48240.000000,2.032557,-0.000361,2.032554,-0.000388,0.000003,0.000027,0.000027
11710,48600.000000,2.032557,-0.000355,2.032554,-0.000388,0.000004,0.000033,0.000033
11710,48960.000000,2.032558,-0.000349,2.032554,-0.000388,0.000004,0.000039,0.000039
11710,49320.000000,2.032559,-0.000342,2.032554,-0.000388,0.000005,0.000046,0.000046
11710,49680.000000,2.032559,-0.000335,2.032554,-0.000388,0.000005,0.000053,0.000053
11710,50040.000000,2.032560,-0.000328,2.032554,-0.000388,0.000006,0.000060,0.000060
11710,50400.000000,2.032560,-0.000321,2.032554,-0.000388,0.000006,0.000067,0.000067
11710,50760.000000,2.032561,-0.000313,2.032554,-0.000388,0.000007,0.000075,0.000075
11710,51120.000000,2.032561,-0.000305,2.032554,-0.000388,0.000008,0.000083,0.000083
11710,51480.000000,2.032562,-0.000297,2.032554,-0.000388,0.000008,0.000091,0.000091
11710,51840.000000,2.032563,-0.000289,2.032554,-0.000388,0.000009,0.000099,0.000099
11710,52200.000000,2.032563,-0.000281,2.032554,-0.000388,0.000009,0.000107,0.000107
11710,52560.000000,2.032564,-0.000272,2.032554,-0.000388,0.000010,0.000116,0.000116
11710,52920.000000,2.032564,-0.000263,2.032554,-0.000388,0.000010,0.000125,0.000125
11710,53280.000000,2.032565,-0.000254,2.032554,-0.000388,0.000011,0.000134,0.000134
11710,53640.000000,2.032565,-0.000245,2.032554,-0.000388,0.000012,0.000143,0.000143
11710,54000.000000,2.032566,-0.000235,2.032554,-0.000388,0.000012,0.000153,0.000153
11710,54360.000000,2.032567,-0.000226,2.032554,-0.000388,0.000013,0.000162,0.000162
11710,54720.000000,2.032567,-0.000216,2.032554,-0.000388,0.000013,0.000172,0.000172
11710,55080.000000,2.032568,-0.000206,2.032554,-0.000388,0.000014,0.000182,0.000182
