11712,68400.000000,42166.365526,0.000036,0.000032,1.570796,1.574517,2.603172
11712,72000.000000,42165.741656,0.000023,0.000042,1.570792,1.574519,2.865659
11712,75600.000000,42165.207397,0.000010,0.000053,1.570790,1.574519,3.128139
11712,79200.000000,42164.892839,-0.000003,0.000062,1.570788,1.574519,3.390617
11712,82800.000000,42164.865111,-0.000017,0.000069,1.570788,1.574519,3.653097
11713,0.000000,42165.119470,-0.000031,0.000072,1.570789,1.574520,3.915584
11713,3600.000000,42165.586395,-0.000047,0.000075,1.570790,1.574522,4.178082
11713,7200.000000,42166.150592,-0.000063,0.000077,1.570791,1.574524,4.440593
11713,10800.000000,42166.677471,-0.000076,0.000081,1.570792,1.574528,4.703119
11713,14400.000000,42167.042431,-0.000085,0.000085,1.570791,1.574532,4.965657
11713,18000.000000,42167.157909,-0.000087,0.000087,1.570790,1.574536,5.228204
11713,21600.000000,42166.993250,-0.000083,0.000086,1.570787,1.574539,5.490756
11713,25200.000000,42166.583255,-0.000074,0.000080,1.570784,1.574542,5.753308
11713,28800.000000,42166.023040,-0.000064,0.000070,1.570781,1.574543,6.015854
11713,32400.000000,42165.449218,-0.000052,0.000058,1.570778,1.574544,6.278393
11713,36000.000000,42165.010037,-0.000041,0.000046,1.570776,1.574543,0.257738
11713,39600.000000,42164.829620,-0.000029,0.000036,1.570776,1.574543,0.520260
11713,43200.000000,42164.973578,-0.000014,0.000029,1.570776,1.574544,0.782777
11713,46800.000000,42165.424780,0.000002,0.000025,1.570777,1.574545,1.045290
11713,50400.000000,42166.078429,0.000021,0.000022,1.570778,1.574548,1.307802
11713,54000.000000,42166.763140,0.000038,0.000018,1.570779,1.574552,1.570314
11713,57600.000000,42167.287598,0.000050,0.000015,1.570778,1.574557,1.832825
11713,61200.000000,42167.500745,0.000055,0.000014,1.570776,1.574562,2.095333
11713,64800.000000,42167.342920,0.000052,0.000017,1.570773,1.574566,2.357836
11713,68400.000000,42166.865421,0.000044,0.000025,1.570769,1.574569,2.620332
11713,72000.000000,42166.210145,0.000033,0.000037,1.570765,1.574570,2.882819
11713,75600.000000,42165.560502,0.000022,0.000051,1.570762,1.574571,3.145298
11713,79200.000000,42165.085688,0.000011,0.000064,1.570760,1.574571,3.407773
11713,82800.000000,42164.897545,-0.000002,0.000074,1.570760,1.574570,3.670247
11714,0.000000,42165.029047,-0.000015,0.000081,1.570760,1.574571,3.932727
11714,3600.000000,42165.434422,-0.000031,0.000086,1.570761,1.574572,4.195217
11714,7200.000000,42166.006217,-0.000048,0.000090,1.570762,1.574574,4.457720
11714,10800.000000,42166.603195,-0.000062,0.000095,1.570762,1.574577,4.720239
11714,14400.000000,42167.082859,-0.000073,0.000100,1.570762,1.574581,4.982773
11714,18000.000000,42167.332559,-0.000078,0.000104,1.570760,1.574584,5.245318
11714,21600.000000,42167.293685,-0.000077,0.000104,1.570758,1.574588,5.507871
11714,25200.000000,42166.974576,-0.000071,0.000099,1.570755,1.574590,5.770425
11714,28800.000000,42166.449616,-0.000063,0.000089,1.570752,1.574591,6.032976
11714,32400.000000,42165.844366,-0.000053,0.000075,1.570749,1.574591,0.012335
11714,36000.000000,42165.309017,-0.000044,0.000061,1.570747,1.574591,0.274870
11714,39600.000000,42164.984646,-0.000034,0.000048,1.570746,1.574591,0.537395
11714,43200.000000,42164.968370,-0.000022,0.000038,1.570746,1.574591,0.799913
11714,46800.000000,42165.284651,-0.000007,0.000031,1.570746,1.574592,1.062425
11714,50400.000000,42165.870682,0.000011,0.000025,1.570747,1.574594,1.324935
11714,54000.000000,42166.583321,0.000028,0.000019,1.570748,1.574597,1.587443
11714,57600.000000,42167.231710,0.000043,0.000014,1.570747,1.574601,1.849951
11714,61200.000000,42167.631581,0.000052,0.000010,1.570745,1.574605,2.112457
11714,64800.000000,42167.665401,0.000053,0.000011,1.570742,1.574609,2.374959
11714,68400.000000,42167.324089,0.000049,0.000017,1.570739,1.574612,2.637455
11714,72000.000000,42166.710517,0.000041,0.000030,1.570735,1.574613,2.899941
11714,75600.000000,42166.002953,0.000032,0.000046,1.570732,1.574613,3.162420
11714,79200.000000,42165.396020,0.000023,0.000062,1.570729,1.574613,3.424892
11714,82800.000000,42165.043806,0.000013,0.000075,1.570728,1.574613,3.687361
11715,0.000000,42165.022989,0.000001,0.000086,1.570728,1.574613,3.949835
11715,3600.000000,42165.321835,-0.000013,0.000093,1.570729,1.574614,4.212317
11715,7200.000000,42165.851914,-0.000029,0.000100,1.570730,1.574615,4.474812
11715,10800.000000,42166.475292,-0.000045,0.000106,1.570730,1.574618,4.737323
11715,14400.000000,42167.039204,-0.000057,0.000113,1.570729,1.574621,4.999850
11715,18000.000000,42167.410738,-0.000064,0.000118,1.570728,1.574624,5.262392
11715,21600.000000,42167.505185,-0.000066,0.000120,1.570726,1.574627,5.524943
11715,25200.000000,42167.303241,-0.000062,0.000117,1.570723,1.574629,5.787499
11715,28800.000000,42166.854356,-0.000056,0.000108,1.570720,1.574630,6.050054
11715,32400.000000,42166.265936,-0.000048,0.000094,1.570718,1.574630,0.029418
11715,36000.000000,42165.680535,-0.000041,0.000079,1.570716,1.574630,0.291958
11715,39600.000000,42165.245106,-0.000033,0.000064,1.570714,1.574629,0.554489
11715,43200.000000,42165.077640,-0.000024,0.000052,1.570714,1.574629,0.817010
11715,46800.000000,42165.237186,-0.000012,0.000042,1.570715,1.574629,1.079524
11715,50400.000000,42165.703565,0.000003,0.000033,1.570715,1.574631,1.342032
11715,54000.000000,42166.373326,0.000019,0.000025,1.570715,1.574633,1.604538
11715,57600.000000,42167.077609,0.000035,0.000017,1.570715,1.574636,1.867043
11715,61200.000000,42167.623598,0.000046,0.000010,1.570713,1.574640,2.129546
11715,64800.000000,42167.852210,0.000051,0.000008,1.570711,1.574643,2.392046
11715,68400.000000,42167.693024,0.000051,0.000012,1.570707,1.574645,2.654540
11715,72000.000000,42167.192058,0.000046,0.000023,1.570704,1.574646,2.917026
11715,75600.000000,42166.497298,0.000040,0.000039,1.570701,1.574647,3.179503
11715,79200.000000,42165.807833,0.000033,0.000056,1.570699,1.574646,3.441973
11715,82800.000000,42165.309755,0.000026,0.000073,1.570698,1.574646,3.704440
11716,0.000000,42165.124029,0.000017,0.000086,1.570698,1.574646,3.966907
11716,3600.000000,42165.280808,0.000006,0.000096,1.570698,1.574646,4.229382
11716,7200.000000,42165.721672,-0.000009,0.000105,1.570698,1.574647,4.491868
11716,10800.000000,42166.323038,-0.000024,0.000113,1.570698,1.574649,4.754371
11716,14400.000000,42166.931195,-0.000037,0.000122,1.570698,1.574652,5.016890
11716,18000.000000,42167.399714,-0.000046,0.000129,1.570697,1.574654,5.279426
11716,21600.000000,42167.621617,-0.000049,0.000133,1.570695,1.574656,5.541974
11716,25200.000000,42167.550767,-0.000048,0.000132,1.570693,1.574658,5.804530
11716,28800.000000,42167.209457,-0.000044,0.000125,1.570690,1.574659,6.067088
11716,32400.000000,42166.681764,-0.000038,0.000113,1.570688,1.574659,0.046457
11716,36000.000000,42166.094684,-0.000033,0.000098,1.570686,1.574659,0.309004
11716,39600.000000,42165.590941,-0.000028,0.000082,1.570685,1.574658,0.571540
11716,43200.000000,42165.298338,-0.000021,0.000068,1.570685,1.574658,0.834066
11716,46800.000000,42165.300721,-0.000013,0.000056,1.570685,1.574658,1.096583
11716,50400.000000,42165.615487,-0.000001,0.000045,1.570685,1.574659,1.359093
11716,54000.000000,42166.182525,0.000013,0.000034,1.570686,1.574661,1.621598
11716,57600.000000,42166.869733,0.000028,0.000024,1.570685,1.574663,1.884100
11716,61200.000000,42167.499266,0.000040,0.000015,1.570684,1.574666,2.146600
11716,64800.000000,42167.894069,0.000047,0.000009,1.570682,1.574668,2.409097
11716,68400.000000,42167.934324,0.000049,0.000009,1.570679,1.574670,2.671589
11716,72000.000000,42167.602633,0.000048,0.000017,1.570677,1.574671,2.934073
11716,75600.000000,42166.995153,0.000044,0.000031,1.570674,1.574671,3.196550
11716,79200.000000,42166.290101,0.000040,0.000049,1.570673,1.574671,3.459018
11716,82800.000000,42165.687193,0.000037,0.000066,1.570672,1.574670,3.721482
11717,0.000000,42165.344875,0.000031,0.000082,1.570671,1.574670,3.983945
11717,3600.000000,42165.338560,0.000023,0.000094,1.570671,1.574670,4.246413
11717,7200.000000,42165.649271,0.000011,0.000105,1.570672,1.574671,4.508891
11717,10800.000000,42166.179266,-0.000002,0.000116,1.570672,1.574673,4.771385
11717,14400.000000,42166.784707,-0.000015,0.000126,1.570671,1.574675,5.033896
11717,18000.000000,42167.314319,-0.000024,0.000135,1.570670,1.574677,5.296424
11717,21600.000000,42167.644712,-0.000029,0.000142,1.570669,1.574678,5.558968
11717,25200.000000,42167.705742,-0.000029,0.000143,1.570667,1.574680,5.821522
11717,28800.000000,42167.492305,-0.000026,0.000139,1.570665,1.574680,6.084081
11717,32400.000000,42167.061875,-0.000022,0.000129,1.570664,1.574680,0.063454
11717,36000.000000,42166.519730,-0.000019,0.000115,1.570662,1.574680,0.326006
11717,39600.000000,42165.995634,-0.000016,0.000100,1.570662,1.574680,0.588549
11717,43200.000000,42165.616617,-0.000012,0.000085,1.570661,1.574680,0.851082
11717,46800.000000,42165.480369,-0.000007,0.000071,1.570662,1.574680,1.113604
11717,50400.000000,42165.633111,0.000001,0.000059,1.570662,1.574681,1.376117
11717,54000.000000,42166.055258,0.000012,0.000047,1.570662,1.574682,1.638622
11717,57600.000000,42166.658389,0.000024,0.000035,1.570662,1.574684,1.901123
11717,61200.000000,42167.297717,0.000035,0.000023,1.570661,1.574686,2.163620
11717,64800.000000,42167.803267,0.000043,0.000014,1.570659,1.574687,2.426114
11717,68400.000000,42168.027512,0.000047,0.000010,1.570658,1.574688,2.688603
11717,72000.000000,42167.896547,0.000047,0.000014,1.570656,1.574689,2.951085
11717,75600.000000,42167.442578,0.000045,0.000024,1.570654,1.574689,3.213560
11717,79200.000000,42166.798358,0.000044,0.000040,1.570653,1.574689,3.476028
11717,82800.000000,42166.152444,0.000043,0.000058,1.570652,1.574688,3.738489
11718,0.000000,42165.685338,0.000041,0.000075,1.570652,1.574688,4.000949
11718,3600.000000,42165.514305,0.000037,0.000089,1.570653,1.574689,4.263411
11718,7200.000000,42165.665738,0.000029,0.000101,1.570653,1.574689,4.525883
11718,10800.000000,42166.078536,0.000018,0.000113,1.570653,1.574691,4.788368
11718,14400.000000,42166.630592,0.000007,0.000125,1.570653,1.574692,5.050870
11718,18000.000000,42167.176312,-0.000001,0.000136,1.570652,1.574694,5.313390
11718,21600.000000,42167.583871,-0.000007,0.000145,1.570651,1.574695,5.575927
11718,25200.000000,42167.764071,-0.000008,0.000149,1.570649,1.574696,5.838477
11718,28800.000000,42167.686198,-0.000006,0.000148,1.570648,1.574696,6.101035
11718,32400.000000,42167.379787,-0.000003,0.000141,1.570647,1.574696,0.080411
11718,36000.000000,42166.924042,-0.000000,0.000129,1.570646,1.574696,0.342968
11718,39600.000000,42166.428590,0.000001,0.000115,1.570646,1.574696,0.605518
11718,43200.000000,42166.010130,0.000003,0.000100,1.570646,1.574696,0.868057
11718,46800.000000,42165.769178,0.000005,0.000087,1.570647,1.574697,1.130586
11718,50400.000000,42165.770071,0.000009,0.000074,1.570647,1.574697,1.393103
11718,54000.000000,42166.026293,0.000015,0.000061,1.570647,1.574699,1.655612
11718,57600.000000,42166.492881,0.000024,0.000048,1.570647,1.574700,1.918112
11718,61200.000000,42167.068614,0.000033,0.000035,1.570646,1.574701,2.180607
11718,64800.000000,42167.611978,0.000039,0.000024,1.570645,1.574702,2.443098
11718,68400.000000,42167.973741,0.000043,0.000016,1.570644,1.574703,2.705583
11718,72000.000000,42168.042388,0.000044,0.000014,1.570643,1.574703,2.968063
11718,75600.000000,42167.787440,0.000044,0.000020,1.570643,1.574703,3.230536
11718,79200.000000,42167.278663,0.000044,0.000033,1.570643,1.574703,3.493002
11718,82800.000000,42166.666539,0.000046,0.000049,1.570643,1.574703,3.755463
11719,0.000000,42166.130077,0.000047,0.000065,1.570643,1.574704,4.017920
11719,3600.000000,42165.816199,0.000046,0.000080,1.570643,1.574704,4.280379
11719,7200.000000,42165.796599,0.000042,0.000093,1.570644,1.574705,4.542844
11719,10800.000000,42166.055122,0.000036,0.000106,1.570644,1.574706,4.805322
11719,14400.000000,42166.503411,0.000028,0.000119,1.570643,1.574708,5.067815
11719,18000.000000,42167.013693,0.000020,0.000131,1.570643,1.574709,5.330327
11719,21600.000000,42167.455901,0.000016,0.000142,1.570642,1.574709,5.592857
11719,25200.000000,42167.729031,0.000015,0.000149,1.570641,1.574710,5.855401
11719,28800.000000,42167.780750,0.000016,0.000151,1.570641,1.574710,6.117957
11719,32400.000000,42167.613354,0.000019,0.000147,1.570640,1.574710,0.097332
11719,36000.000000,42167.277466,0.000021,0.000138,1.570640,1.574710,0.359893
11719,39600.000000,42166.857057,0.000022,0.000126,1.570641,1.574710,0.622448
11719,43200.000000,42166.450247,0.000022,0.000113,1.570641,1.574711,0.884995
11719,46800.000000,42166.149969,0.000022,0.000100,1.570642,1.574712,1.147530
11719,50400.000000,42166.027263,0.000022,0.000087,1.570642,1.574713,1.410054
11719,54000.000000,42166.118380,0.000025,0.000075,1.570642,1.574714,1.672566
11719,57600.000000,42166.415981,0.000029,0.000062,1.570642,1.574716,1.935069
11719,61200.000000,42166.865207,0.000034,0.000049,1.570641,1.574717,2.197563
11719,64800.000000,42167.367437,0.000038,0.000036,1.570641,1.574717,2.460050
11719,68400.000000,42167.796310,0.000041,0.000025,1.570640,1.574718,2.722532
11719,72000.000000,42168.028977,0.000042,0.000020,1.570640,1.574718,2.985008
11719,75600.000000,42167.987444,0.000041,0.000021,1.570641,1.574718,3.247479
11719,79200.000000,42167.673617,0.000042,0.000028,1.570642,1.574718,3.509943
11719,82800.000000,42167.177228,0.000044,0.000041,1.570643,1.574718,3.772403
11720,0.000000,42166.647221,0.000047,0.000055,1.570644,1.574719,4.034859
11720,3600.000000,42166.238402,0.000049,0.000069,1.570644,1.574721,4.297316
11720,7200.000000,42166.058991,0.000050,0.000083,1.570645,1.574722,4.559778
11720,10800.000000,42166.140991,0.000048,0.000096,1.570645,1.574724,4.822250
11720,14400.000000,42166.440375,0.000043,0.000109,1.570645,1.574725,5.084736
11720,18000.000000,42166.860363,0.000039,0.000122,1.570644,1.574726,5.347239
11720,21600.000000,42167.285053,0.000036,0.000133,1.570643,1.574726,5.609760
11720,25200.000000,42167.611470,0.000036,0.000142,1.570643,1.574726,5.872298
11720,28800.000000,42167.772157,0.000038,0.000147,1.570643,1.574727,6.134849
11720,32400.000000,42167.745140,0.000041,0.000146,1.570643,1.574727,0.114223
11720,36000.000000,42167.551980,0.000044,0.000141,1.570644,1.574727,0.376785
11720,39600.000000,42167.247222,0.000045,0.000132,1.570645,1.574727,0.639344
11720,43200.000000,42166.903610,0.000044,0.000121,1.570646,1.574728,0.901897
11720,46800.000000,42166.597065,0.000043,0.000109,1.570647,1.574730,1.164440
11720,50400.000000,42166.394003,0.000041,0.000098,1.570647,1.574731,1.426971
11720,54000.000000,42166.341658,0.000040,0.000086,1.570647,1.574733,1.689488
11720,57600.000000,42166.460593,0.000040,0.000074,1.570647,1.574735,1.951994
11720,61200.000000,42166.738474,0.000041,0.000062,1.570646,1.574736,2.214488
11720,64800.000000,42167.125881,0.000041,0.000049,1.570646,1.574737,2.476974
11720,68400.000000,42167.538046,0.000041,0.000038,1.570646,1.574737,2.739452
11720,72000.000000,42167.868436,0.000040,0.000029,1.570646,1.574736,3.001924
11720,75600.000000,42168.017405,0.000038,0.000026,1.570647,1.574736,3.264390
11720,79200.000000,42167.929590,0.000037,0.000028,1.570649,1.574737,3.526852
11720,82800.000000,42167.622571,0.000038,0.000036,1.570651,1.574738,3.789311
11721,0.000000,42167.187651,0.000042,0.000047,1.570653,1.574740,4.051767
11721,3600.000000,42166.757793,0.000046,0.000060,1.570654,1.574742,4.314223
11721,7200.000000,42166.458081,0.000050,0.000072,1.570655,1.574744,4.576683
11721,10800.000000,42166.363407,0.000052,0.000084,1.570655,1.574746,4.839152
11721,14400.000000,42166.480560,0.000053,0.000096,1.570655,1.574748,5.101632
11721,18000.000000,42166.756604,0.000052,0.000108,1.570654,1.574749,5.364129
11721,21600.000000,42167.104165,0.000052,0.000120,1.570654,1.574749,5.626642
11721,25200.000000,42167.431025,0.000054,0.000130,1.570653,1.574749,5.889172
11721,28800.000000,42167.664122,0.000057,0.000137,1.570654,1.574749,6.151717
11721,32400.000000,42167.762942,0.000061,0.000139,1.570654,1.574749,0.131087
11721,36000.000000,42167.721884,0.000065,0.000137,1.570656,1.574750,0.393648
11721,39600.000000,42167.564303,0.000067,0.000131,1.570657,1.574751,0.656210
11721,43200.000000,42167.332393,0.000068,0.000123,1.570659,1.574752,0.918768
11721,46800.000000,42167.076827,0.000066,0.000114,1.570660,1.574754,1.181317
11721,50400.000000,42166.848615,0.000063,0.000104,1.570661,1.574757,1.443854
11721,54000.000000,42166.693591,0.000059,0.000094,1.570661,1.574759,1.706378
11721,57600.000000,42166.648028,0.000055,0.000084,1.570660,1.574761,1.968888
11721,61200.000000,42166.733132,0.000052,0.000074,1.570659,1.574763,2.231384
11721,64800.000000,42166.947227,0.000048,0.000063,1.570658,1.574763,2.493868
11721,68400.000000,42167.257511,0.000045,0.000052,1.570658,1.574763,2.756343
11721,72000.000000,42167.597184,0.000040,0.000043,1.570659,1.574763,3.018810
11721,75600.000000,42167.875633,0.000036,0.000036,1.570661,1.574763,3.281273
11721,79200.000000,42168.005109,0.000033,0.000034,1.570663,1.574764,3.543731
11721,82800.000000,42167.936391,0.000031,0.000037,1.570666,1.574766,3.806187
11722,0.000000,42167.684900,0.000033,0.000044,1.570669,1.574768,4.068643
11722,3600.000000,42167.329381,0.000037,0.000053,1.570671,1.574772,4.331100
11722,7200.000000,42166.981105,0.000043,0.000063,1.570671,1.574775,4.593560
11722,10800.000000,42166.740407,0.000049,0.000073,1.570671,1.574778,4.856027
11722,14400.000000,42166.663136,0.000054,0.000083,1.570671,1.574780,5.118505
11722,18000.000000,42166.749992,0.000058,0.000094,1.570670,1.574781,5.380997
11722,21600.000000,42166.957372,0.000062,0.000104,1.570669,1.574782,5.643503
11722,25200.000000,42167.219534,0.000066,0.000114,1.570669,1.574782,5.906026
11722,28800.000000,42167.471008,0.000071,0.000121,1.570670,1.574782,6.168564
11722,32400.000000,42167.662053,0.000077,0.000126,1.570671,1.574782,0.147928
11722,36000.000000,42167.764918,0.000083,0.000127,1.570673,1.574783,0.410486
11722,39600.000000,42167.772568,0.000087,0.000124,1.570675,1.574784,0.673048
11722,43200.000000,42167.693506,0.000089,0.000119,1.570676,1.574786,0.935608
11722,46800.000000,42167.546414,0.000089,0.000112,1.570678,1.574789,1.198163
11722,50400.000000,42167.356998,0.000086,0.000104,1.570679,1.574792,1.460707
11722,54000.000000,42167.157308,0.000081,0.000096,1.570679,1.574795,1.723237
11722,57600.000000,42166.985658,0.000075,0.000089,1.570678,1.574798,1.985752
11722,61200.000000,42166.884058,0.000068,0.000082,1.570677,1.574800,2.248251
11722,64800.000000,42166.890410,0.000060,0.000074,1.570675,1.574801,2.510736
11722,68400.000000,42167.025140,0.000053,0.000067,1.570675,1.574801,2.773208
11722,72000.000000,42167.276178,0.000045,0.000059,1.570675,1.574801,3.035670
11722,75600.000000,42167.590544,0.000038,0.000052,1.570677,1.574801,3.298127
11722,79200.000000,42167.881965,0.000031,0.000046,1.570680,1.574802,3.560580
11722,82800.000000,42168.058056,0.000026,0.000045,1.570683,1.574804,3.823033
11723,0.000000,42168.058060,0.000023,0.000047,1.570686,1.574808,4.085487
11723,3600.000000,42167.881140,0.000025,0.000052,1.570689,1.574812,4.347944
11723,7200.000000,42167.587422,0.000031,0.000059,1.570690,1.574816,4.610406
11723,10800.000000,42167.270899,0.000039,0.000066,1.570690,1.574820,4.872875
11723,14400.000000,42167.021078,0.000047,0.000074,1.570689,1.574824,5.135353
11723,18000.000000,42166.894001,0.000055,0.000081,1.570687,1.574826,5.397842
11723,21600.000000,42166.903022,0.000063,0.000088,1.570686,1.574827,5.660344
11723,25200.000000,42167.026720,0.000070,0.000096,1.570686,1.574827,5.922860
11723,28800.000000,42167.224566,0.000078,0.000102,1.570686,1.574827,6.185390
11723,32400.000000,42167.451518,0.000086,0.000108,1.570687,1.574827,0.164748
11723,36000.000000,42167.666972,0.000094,0.000110,1.570689,1.574828,0.427301
11723,39600.000000,42167.837918,0.000102,0.000111,1.570692,1.574829,0.689861
11723,43200.000000,42167.938903,0.000107,0.000108,1.570694,1.574832,0.952421
11723,46800.000000,42167.952035,0.000110,0.000104,1.570696,1.574835,1.214979
11723,50400.000000,42167.869254,0.000109,0.000099,1.570696,1.574839,1.477528
11723,54000.000000,42167.697020,0.000105,0.000093,1.570696,1.574843,1.740064
11723,57600.000000,42167.461380,0.000097,0.000088,1.570695,1.574846,2.002585
11723,61200.000000,42167.209861,0.000088,0.000085,1.570693,1.574849,2.265089
11723,64800.000000,42167.006396,0.000077,0.000081,1.570692,1.574851,2.527575
11723,68400.000000,42166.917209,0.000067,0.000078,1.570690,1.574852,2.790046
11723,72000.000000,42166.989145,0.000056,0.000074,1.570690,1.574852,3.052504
11723,75600.000000,42167.226927,0.000045,0.000069,1.570691,1.574852,3.314955
11723,79200.000000,42167.580109,0.000035,0.000063,1.570694,1.574853,3.577401
11723,82800.000000,42167.950610,0.000025,0.000059,1.570697,1.574855,3.839849
11724,0.000000,42168.224076,0.000017,0.000058,1.570701,1.574858,4.102300
11724,3600.000000,42168.314096,0.000014,0.000059,1.570703,1.574864,4.364756
11724,7200.000000,42168.196909,0.000016,0.000063,1.570705,1.574869,4.627220
11724,10800.000000,42167.917419,0.000023,0.000067,1.570704,1.574875,4.889691
11724,14400.000000,42167.565371,0.000033,0.000070,1.570703,1.574879,5.152171
11724,18000.000000,42167.238363,0.000044,0.000073,1.570701,1.574882,5.414660
11724,21600.000000,42167.011685,0.000056,0.000076,1.570699,1.574884,5.677160
11724,25200.000000,42166.924906,0.000066,0.000080,1.570698,1.574885,5.939672
11724,28800.000000,42166.983139,0.000077,0.000083,1.570698,1.574885,6.202197
11724,32400.000000,42167.165338,0.000088,0.000087,1.570699,1.574885,0.181547
11724,36000.000000,42167.433034,0.000099,0.000090,1.570700,1.574885,0.444094
11724,39600.000000,42167.736820,0.000109,0.000092,1.570703,1.574887,0.706648
11724,43200.000000,42168.021324,0.000118,0.000092,1.570705,1.574890,0.969206
11724,46800.000000,42168.230895,0.000125,0.000090,1.570707,1.574893,1.231763
11724,50400.000000,42168.317727,0.000128,0.000087,1.570708,1.574898,1.494316
11724,54000.000000,42168.252430,0.000126,0.000083,1.570708,1.574902,1.756857
11724,57600.000000,42168.034874,0.000120,0.000081,1.570706,1.574906,2.019384
11724,61200.000000,42167.701549,0.000110,0.000080,1.570704,1.574910,2.281893
11724,64800.000000,42167.325092,0.000098,0.000081,1.570701,1.574912,2.544383
11724,68400.000000,42167.002742,0.000085,0.000084,1.570699,1.574913,2.806854
11724,72000.000000,42166.833217,0.000072,0.000085,1.570698,1.574914,3.069310
11724,75600.000000,42166.885940,0.000060,0.000085,1.570698,1.574914,3.331755
11724,79200.000000,42167.171629,0.000046,0.000082,1.570700,1.574914,3.594195
11724,82800.000000,42167.627142,0.000032,0.000078,1.570703,1.574916,3.856635
